,size,floyd_time,djikstra_time
0,5,0.0020694732666015625,0.010156631469726562
1,10,0.023478269577026367,0.02824568748474121
2,15,0.06425714492797852,0.09910011291503906
3,20,0.130476713180542,0.12101531028747559
